sensorid;Column5;djup[mˆh];placering;typ;filtrerad
A81758FFFE066024;2021-11-10 17:00;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 17:15;25.85;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 17:30;25.851;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 17:45;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 18:00;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 18:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 18:30;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 18:45;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 19:00;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 19:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 19:30;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 19:45;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 20:00;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 20:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 20:30;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 20:45;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 21:00;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 21:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 21:30;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 21:45;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 22:00;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 22:15;25.852;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 22:30;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 22:45;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 23:00;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 23:15;25.849;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 23:30;25.85;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-10 23:45;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 00:00;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 00:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 00:30;25.851;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 00:45;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 01:00;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 01:15;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 01:30;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 01:45;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 02:00;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 02:15;25.846;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 02:30;25.848;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 02:45;25.848;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 03:00;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 03:15;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 03:30;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 03:45;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 04:00;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 04:15;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 04:30;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 04:45;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 05:00;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 05:15;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 05:30;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 05:45;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 06:00;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 06:15;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 06:30;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 06:45;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 07:00;25.846;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 07:15;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 07:30;25.846;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 07:45;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 08:00;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 08:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 08:30;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 08:45;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 09:00;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 09:15;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 09:30;25.841;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 09:45;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 10:00;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 10:15;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 10:30;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 10:45;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 11:00;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 11:15;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 11:30;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 11:45;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 12:00;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 12:15;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 12:30;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 12:45;25.841;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 13:00;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 13:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 13:30;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 13:45;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 14:00;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 14:15;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 14:30;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 14:45;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 15:00;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 15:15;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 15:30;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 15:45;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 16:00;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 16:15;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 16:30;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 16:45;25.841;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 17:00;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 17:15;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 17:30;25.837;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 17:45;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 18:00;25.846;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 18:15;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 18:30;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 18:45;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 19:00;25.841;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 19:15;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 19:30;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 19:45;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 20:00;25.846;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 20:15;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 20:30;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 20:45;25.847;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 21:00;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 21:15;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 21:30;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 21:45;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 22:00;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 22:15;25.846;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 22:30;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 22:45;25.845;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 23:00;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 23:15;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 23:30;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-11 23:45;25.842;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 00:00;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 00:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 00:30;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 00:45;25.844;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 01:00;25.841;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 01:15;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 01:30;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 01:45;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 02:00;25.843;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 02:15;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 02:30;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 02:45;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 03:00;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 03:15;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 03:30;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 03:45;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 04:00;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 04:15;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 04:30;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 04:45;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 05:00;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 05:15;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 05:30;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 05:45;25.841;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 06:00;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 06:15;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 06:30;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 06:45;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 07:00;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 07:15;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 07:30;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 07:45;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 08:00;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 08:15;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 08:30;25.832;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 08:45;25.836;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 09:00;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 09:15;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 09:30;25.833;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 09:45;25.833;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 10:00;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 10:15;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 10:30;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 10:45;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 11:00;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 11:15;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 11:30;25.836;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 11:45;25.836;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 12:00;25.832;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 12:15;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 12:30;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 12:45;25.831;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 13:00;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 13:15;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 13:30;25.837;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 13:45;25.837;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 14:00;25.835;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 14:15;25.83;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 14:30;25.835;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 14:45;25.832;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 15:00;25.829;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 15:15;25.84;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 15:30;25.839;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 15:45;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 16:00;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 16:15;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 16:30;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 16:45;25.836;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 17:00;25.837;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 17:15;25.835;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 17:30;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 17:45;25.835;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 18:00;25.834;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 18:15;25.837;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 18:30;25.834;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 18:45;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 19:00;25.828;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 19:15;25.83;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 19:30;25.833;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 19:45;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 20:00;25.83;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 20:15;25.838;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 20:30;25.828;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 20:45;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 21:00;25.828;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 21:15;25.829;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 21:30;25.83;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 21:45;25.829;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 22:00;25.831;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 22:15;25.829;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 22:30;25.83;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 22:45;25.831;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 23:00;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 23:15;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 23:30;25.825;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-12 23:45;25.828;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 00:00;25.831;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 00:15;25.829;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 00:30;25.831;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 00:45;25.829;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 01:00;25.833;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 01:15;25.825;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 01:30;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 01:45;25.824;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 02:00;25.82;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 02:15;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 02:30;25.828;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 02:45;25.825;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 03:00;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 03:15;25.829;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 03:30;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 03:45;25.83;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 04:00;25.831;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 04:15;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 04:30;25.829;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 04:45;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 05:00;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 05:15;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 05:30;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 05:45;25.828;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 06:00;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 06:15;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 06:30;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 06:45;25.823;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 07:00;25.829;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 07:15;25.823;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 07:30;25.823;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 07:45;25.822;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 08:00;25.832;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 08:15;25.833;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 08:30;25.833;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 08:45;25.821;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 09:00;25.83;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 09:15;25.823;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 09:30;25.831;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 09:45;25.825;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 10:00;25.83;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 10:15;25.83;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 10:30;25.825;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 10:45;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 11:00;25.83;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 11:15;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 11:30;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 11:45;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 12:00;25.825;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 12:15;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 12:30;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 12:45;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 13:00;25.824;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 13:15;25.825;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 13:30;25.824;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 13:45;25.824;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 14:00;25.828;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 14:15;25.824;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 14:30;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 14:45;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 15:00;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 15:15;25.827;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 15:30;25.824;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 15:45;25.829;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 16:00;25.823;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 16:15;25.825;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 16:30;25.823;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 16:45;25.821;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 17:00;25.823;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 17:15;25.828;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 17:30;25.821;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 17:45;25.828;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 18:00;25.821;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 18:15;25.824;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 18:30;25.82;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 18:45;25.826;Lilljansv‰gen;NivÂ;FALSE
A81758FFFE066024;2021-11-13 19:00;25.826;Lilljansv‰gen;NivÂ;FALSE
